,index,name,rate,title,rating,calories,sodium,fat,protein,personal_rating
1308,129,rgr13 from NYC,5.0,Curried Pumpkin Soup ,4.0,165.0,373.0,14.0,2.0,"[['danthechef from Chicago, IL ', 5], ['loki2 from Maine ', 4], ['lorig13 from NJ! ', 2], ['mdmichelle from Excelsior MN ', 4], ['tinaindenver from Denver ', 5], ['GWK1 from San Francisco, CA ', 5], ['juliachild ', 4], ['karenflute from Silver Spring, MD ', 5], ['gwinivere ', 4], ['eliana20 from London, UK ', 5], ['mkotto10 from Heidelberg ', 3], ['ajjaffin from Washington DC ', 5], ['carolinecolburn from Asheville, NC ', 5], ['ratherski from Toronto, Ontario ', 1], ['sarah12jones212212312 from <a href=""http:', 1], ['louiseindr from Minneapolis, MN ', 5], ['rgr13 from NYC ', 5], ['orangebeetle from Stuttgart, Germany ', 4], ['julieaugust from Baltimore, MD ', 5], ['desertwillow from Texas panhandle ', 5], ['ttygarcia from San Francisco ', 5], ['suzanneinbrooklyn ', 5], ['Holl_doll from Cocoa Beach, FL ', 5], ['LadyKaetze from berlin, Germany ', 5], ['sausage_sister from Brooklyn, New York ', 5]]"
1309,129,orangebeetle from Stuttgart,4.0,Curried Pumpkin Soup ,4.0,165.0,373.0,14.0,2.0,"[['danthechef from Chicago, IL ', 5], ['loki2 from Maine ', 4], ['lorig13 from NJ! ', 2], ['mdmichelle from Excelsior MN ', 4], ['tinaindenver from Denver ', 5], ['GWK1 from San Francisco, CA ', 5], ['juliachild ', 4], ['karenflute from Silver Spring, MD ', 5], ['gwinivere ', 4], ['eliana20 from London, UK ', 5], ['mkotto10 from Heidelberg ', 3], ['ajjaffin from Washington DC ', 5], ['carolinecolburn from Asheville, NC ', 5], ['ratherski from Toronto, Ontario ', 1], ['sarah12jones212212312 from <a href=""http:', 1], ['louiseindr from Minneapolis, MN ', 5], ['rgr13 from NYC ', 5], ['orangebeetle from Stuttgart, Germany ', 4], ['julieaugust from Baltimore, MD ', 5], ['desertwillow from Texas panhandle ', 5], ['ttygarcia from San Francisco ', 5], ['suzanneinbrooklyn ', 5], ['Holl_doll from Cocoa Beach, FL ', 5], ['LadyKaetze from berlin, Germany ', 5], ['sausage_sister from Brooklyn, New York ', 5]]"
1310,129,julieaugust from Baltimore,5.0,Curried Pumpkin Soup ,4.0,165.0,373.0,14.0,2.0,"[['danthechef from Chicago, IL ', 5], ['loki2 from Maine ', 4], ['lorig13 from NJ! ', 2], ['mdmichelle from Excelsior MN ', 4], ['tinaindenver from Denver ', 5], ['GWK1 from San Francisco, CA ', 5], ['juliachild ', 4], ['karenflute from Silver Spring, MD ', 5], ['gwinivere ', 4], ['eliana20 from London, UK ', 5], ['mkotto10 from Heidelberg ', 3], ['ajjaffin from Washington DC ', 5], ['carolinecolburn from Asheville, NC ', 5], ['ratherski from Toronto, Ontario ', 1], ['sarah12jones212212312 from <a href=""http:', 1], ['louiseindr from Minneapolis, MN ', 5], ['rgr13 from NYC ', 5], ['orangebeetle from Stuttgart, Germany ', 4], ['julieaugust from Baltimore, MD ', 5], ['desertwillow from Texas panhandle ', 5], ['ttygarcia from San Francisco ', 5], ['suzanneinbrooklyn ', 5], ['Holl_doll from Cocoa Beach, FL ', 5], ['LadyKaetze from berlin, Germany ', 5], ['sausage_sister from Brooklyn, New York ', 5]]"
1311,129,desertwillow from Texas panhandle,5.0,Curried Pumpkin Soup ,4.0,165.0,373.0,14.0,2.0,"[['danthechef from Chicago, IL ', 5], ['loki2 from Maine ', 4], ['lorig13 from NJ! ', 2], ['mdmichelle from Excelsior MN ', 4], ['tinaindenver from Denver ', 5], ['GWK1 from San Francisco, CA ', 5], ['juliachild ', 4], ['karenflute from Silver Spring, MD ', 5], ['gwinivere ', 4], ['eliana20 from London, UK ', 5], ['mkotto10 from Heidelberg ', 3], ['ajjaffin from Washington DC ', 5], ['carolinecolburn from Asheville, NC ', 5], ['ratherski from Toronto, Ontario ', 1], ['sarah12jones212212312 from <a href=""http:', 1], ['louiseindr from Minneapolis, MN ', 5], ['rgr13 from NYC ', 5], ['orangebeetle from Stuttgart, Germany ', 4], ['julieaugust from Baltimore, MD ', 5], ['desertwillow from Texas panhandle ', 5], ['ttygarcia from San Francisco ', 5], ['suzanneinbrooklyn ', 5], ['Holl_doll from Cocoa Beach, FL ', 5], ['LadyKaetze from berlin, Germany ', 5], ['sausage_sister from Brooklyn, New York ', 5]]"
1312,129,ttygarcia from San Francisco,5.0,Curried Pumpkin Soup ,4.0,165.0,373.0,14.0,2.0,"[['danthechef from Chicago, IL ', 5], ['loki2 from Maine ', 4], ['lorig13 from NJ! ', 2], ['mdmichelle from Excelsior MN ', 4], ['tinaindenver from Denver ', 5], ['GWK1 from San Francisco, CA ', 5], ['juliachild ', 4], ['karenflute from Silver Spring, MD ', 5], ['gwinivere ', 4], ['eliana20 from London, UK ', 5], ['mkotto10 from Heidelberg ', 3], ['ajjaffin from Washington DC ', 5], ['carolinecolburn from Asheville, NC ', 5], ['ratherski from Toronto, Ontario ', 1], ['sarah12jones212212312 from <a href=""http:', 1], ['louiseindr from Minneapolis, MN ', 5], ['rgr13 from NYC ', 5], ['orangebeetle from Stuttgart, Germany ', 4], ['julieaugust from Baltimore, MD ', 5], ['desertwillow from Texas panhandle ', 5], ['ttygarcia from San Francisco ', 5], ['suzanneinbrooklyn ', 5], ['Holl_doll from Cocoa Beach, FL ', 5], ['LadyKaetze from berlin, Germany ', 5], ['sausage_sister from Brooklyn, New York ', 5]]"
1313,130,useppa from Boston,5.0,Sheet-Pan Spaghetti Squash Puttanesca ,4.5,,,,,"[['useppa from Boston ', 5], ['mvpark from Cincinnati, OH ', 2], ['chefcate ', 5], ['hschepp from NYC ', 5], ['mmstrng ', 5], ['f9o8o7d6 from Ivins, UT ', 4], ['djd127 from Quaker Hill, Connecticut  ', 5], ['lorriemengel from Arizona  ', 2], ['lhm ', 3], ['caseykcloud from Northern California  ', 5], ['m_o from Belmont, CA ', 5], ['jmarino33 from Mesa Az ', 5], ['ladylawton from Normal, Illinois ', 4], ['libby_rudo from Yellow Springs, OH ', 5], ['jsbjk from Winnetka, IL ', 3], ['benedetto from NYC ', 5], ['benedetto from NYC ', 1], ['gf4me from New Braunfels, TX ', 4], ['lestell1 from San Francisco, CA ', 5], ['lmacdonal from Beverly, MA ', 2], ['Dancingdoll from Seattle,  WA ', 5], ['alyssakate01 from Nantucket, MA ', 1], ['zelda77 from Washington, DC ', 2], ['cleveland from Ohio ', 3], ['lynnekelleher from Bucks County PA ', 5]]"
1314,130,mvpark from Cincinnati,2.0,Sheet-Pan Spaghetti Squash Puttanesca ,4.5,,,,,"[['useppa from Boston ', 5], ['mvpark from Cincinnati, OH ', 2], ['chefcate ', 5], ['hschepp from NYC ', 5], ['mmstrng ', 5], ['f9o8o7d6 from Ivins, UT ', 4], ['djd127 from Quaker Hill, Connecticut  ', 5], ['lorriemengel from Arizona  ', 2], ['lhm ', 3], ['caseykcloud from Northern California  ', 5], ['m_o from Belmont, CA ', 5], ['jmarino33 from Mesa Az ', 5], ['ladylawton from Normal, Illinois ', 4], ['libby_rudo from Yellow Springs, OH ', 5], ['jsbjk from Winnetka, IL ', 3], ['benedetto from NYC ', 5], ['benedetto from NYC ', 1], ['gf4me from New Braunfels, TX ', 4], ['lestell1 from San Francisco, CA ', 5], ['lmacdonal from Beverly, MA ', 2], ['Dancingdoll from Seattle,  WA ', 5], ['alyssakate01 from Nantucket, MA ', 1], ['zelda77 from Washington, DC ', 2], ['cleveland from Ohio ', 3], ['lynnekelleher from Bucks County PA ', 5]]"
1315,130,chefcate,5.0,Sheet-Pan Spaghetti Squash Puttanesca ,4.5,,,,,"[['useppa from Boston ', 5], ['mvpark from Cincinnati, OH ', 2], ['chefcate ', 5], ['hschepp from NYC ', 5], ['mmstrng ', 5], ['f9o8o7d6 from Ivins, UT ', 4], ['djd127 from Quaker Hill, Connecticut  ', 5], ['lorriemengel from Arizona  ', 2], ['lhm ', 3], ['caseykcloud from Northern California  ', 5], ['m_o from Belmont, CA ', 5], ['jmarino33 from Mesa Az ', 5], ['ladylawton from Normal, Illinois ', 4], ['libby_rudo from Yellow Springs, OH ', 5], ['jsbjk from Winnetka, IL ', 3], ['benedetto from NYC ', 5], ['benedetto from NYC ', 1], ['gf4me from New Braunfels, TX ', 4], ['lestell1 from San Francisco, CA ', 5], ['lmacdonal from Beverly, MA ', 2], ['Dancingdoll from Seattle,  WA ', 5], ['alyssakate01 from Nantucket, MA ', 1], ['zelda77 from Washington, DC ', 2], ['cleveland from Ohio ', 3], ['lynnekelleher from Bucks County PA ', 5]]"
1316,130,hschepp from NYC,5.0,Sheet-Pan Spaghetti Squash Puttanesca ,4.5,,,,,"[['useppa from Boston ', 5], ['mvpark from Cincinnati, OH ', 2], ['chefcate ', 5], ['hschepp from NYC ', 5], ['mmstrng ', 5], ['f9o8o7d6 from Ivins, UT ', 4], ['djd127 from Quaker Hill, Connecticut  ', 5], ['lorriemengel from Arizona  ', 2], ['lhm ', 3], ['caseykcloud from Northern California  ', 5], ['m_o from Belmont, CA ', 5], ['jmarino33 from Mesa Az ', 5], ['ladylawton from Normal, Illinois ', 4], ['libby_rudo from Yellow Springs, OH ', 5], ['jsbjk from Winnetka, IL ', 3], ['benedetto from NYC ', 5], ['benedetto from NYC ', 1], ['gf4me from New Braunfels, TX ', 4], ['lestell1 from San Francisco, CA ', 5], ['lmacdonal from Beverly, MA ', 2], ['Dancingdoll from Seattle,  WA ', 5], ['alyssakate01 from Nantucket, MA ', 1], ['zelda77 from Washington, DC ', 2], ['cleveland from Ohio ', 3], ['lynnekelleher from Bucks County PA ', 5]]"
1317,130,mmstrng,5.0,Sheet-Pan Spaghetti Squash Puttanesca ,4.5,,,,,"[['useppa from Boston ', 5], ['mvpark from Cincinnati, OH ', 2], ['chefcate ', 5], ['hschepp from NYC ', 5], ['mmstrng ', 5], ['f9o8o7d6 from Ivins, UT ', 4], ['djd127 from Quaker Hill, Connecticut  ', 5], ['lorriemengel from Arizona  ', 2], ['lhm ', 3], ['caseykcloud from Northern California  ', 5], ['m_o from Belmont, CA ', 5], ['jmarino33 from Mesa Az ', 5], ['ladylawton from Normal, Illinois ', 4], ['libby_rudo from Yellow Springs, OH ', 5], ['jsbjk from Winnetka, IL ', 3], ['benedetto from NYC ', 5], ['benedetto from NYC ', 1], ['gf4me from New Braunfels, TX ', 4], ['lestell1 from San Francisco, CA ', 5], ['lmacdonal from Beverly, MA ', 2], ['Dancingdoll from Seattle,  WA ', 5], ['alyssakate01 from Nantucket, MA ', 1], ['zelda77 from Washington, DC ', 2], ['cleveland from Ohio ', 3], ['lynnekelleher from Bucks County PA ', 5]]"
1318,130,f9o8o7d6 from Ivins,4.0,Sheet-Pan Spaghetti Squash Puttanesca ,4.5,,,,,"[['useppa from Boston ', 5], ['mvpark from Cincinnati, OH ', 2], ['chefcate ', 5], ['hschepp from NYC ', 5], ['mmstrng ', 5], ['f9o8o7d6 from Ivins, UT ', 4], ['djd127 from Quaker Hill, Connecticut  ', 5], ['lorriemengel from Arizona  ', 2], ['lhm ', 3], ['caseykcloud from Northern California  ', 5], ['m_o from Belmont, CA ', 5], ['jmarino33 from Mesa Az ', 5], ['ladylawton from Normal, Illinois ', 4], ['libby_rudo from Yellow Springs, OH ', 5], ['jsbjk from Winnetka, IL ', 3], ['benedetto from NYC ', 5], ['benedetto from NYC ', 1], ['gf4me from New Braunfels, TX ', 4], ['lestell1 from San Francisco, CA ', 5], ['lmacdonal from Beverly, MA ', 2], ['Dancingdoll from Seattle,  WA ', 5], ['alyssakate01 from Nantucket, MA ', 1], ['zelda77 from Washington, DC ', 2], ['cleveland from Ohio ', 3], ['lynnekelleher from Bucks County PA ', 5]]"
1319,130,djd127 from Quaker Hill,5.0,Sheet-Pan Spaghetti Squash Puttanesca ,4.5,,,,,"[['useppa from Boston ', 5], ['mvpark from Cincinnati, OH ', 2], ['chefcate ', 5], ['hschepp from NYC ', 5], ['mmstrng ', 5], ['f9o8o7d6 from Ivins, UT ', 4], ['djd127 from Quaker Hill, Connecticut  ', 5], ['lorriemengel from Arizona  ', 2], ['lhm ', 3], ['caseykcloud from Northern California  ', 5], ['m_o from Belmont, CA ', 5], ['jmarino33 from Mesa Az ', 5], ['ladylawton from Normal, Illinois ', 4], ['libby_rudo from Yellow Springs, OH ', 5], ['jsbjk from Winnetka, IL ', 3], ['benedetto from NYC ', 5], ['benedetto from NYC ', 1], ['gf4me from New Braunfels, TX ', 4], ['lestell1 from San Francisco, CA ', 5], ['lmacdonal from Beverly, MA ', 2], ['Dancingdoll from Seattle,  WA ', 5], ['alyssakate01 from Nantucket, MA ', 1], ['zelda77 from Washington, DC ', 2], ['cleveland from Ohio ', 3], ['lynnekelleher from Bucks County PA ', 5]]"
1320,130,lorriemengel from Arizona,2.0,Sheet-Pan Spaghetti Squash Puttanesca ,4.5,,,,,"[['useppa from Boston ', 5], ['mvpark from Cincinnati, OH ', 2], ['chefcate ', 5], ['hschepp from NYC ', 5], ['mmstrng ', 5], ['f9o8o7d6 from Ivins, UT ', 4], ['djd127 from Quaker Hill, Connecticut  ', 5], ['lorriemengel from Arizona  ', 2], ['lhm ', 3], ['caseykcloud from Northern California  ', 5], ['m_o from Belmont, CA ', 5], ['jmarino33 from Mesa Az ', 5], ['ladylawton from Normal, Illinois ', 4], ['libby_rudo from Yellow Springs, OH ', 5], ['jsbjk from Winnetka, IL ', 3], ['benedetto from NYC ', 5], ['benedetto from NYC ', 1], ['gf4me from New Braunfels, TX ', 4], ['lestell1 from San Francisco, CA ', 5], ['lmacdonal from Beverly, MA ', 2], ['Dancingdoll from Seattle,  WA ', 5], ['alyssakate01 from Nantucket, MA ', 1], ['zelda77 from Washington, DC ', 2], ['cleveland from Ohio ', 3], ['lynnekelleher from Bucks County PA ', 5]]"
1321,130,lhm,3.0,Sheet-Pan Spaghetti Squash Puttanesca ,4.5,,,,,"[['useppa from Boston ', 5], ['mvpark from Cincinnati, OH ', 2], ['chefcate ', 5], ['hschepp from NYC ', 5], ['mmstrng ', 5], ['f9o8o7d6 from Ivins, UT ', 4], ['djd127 from Quaker Hill, Connecticut  ', 5], ['lorriemengel from Arizona  ', 2], ['lhm ', 3], ['caseykcloud from Northern California  ', 5], ['m_o from Belmont, CA ', 5], ['jmarino33 from Mesa Az ', 5], ['ladylawton from Normal, Illinois ', 4], ['libby_rudo from Yellow Springs, OH ', 5], ['jsbjk from Winnetka, IL ', 3], ['benedetto from NYC ', 5], ['benedetto from NYC ', 1], ['gf4me from New Braunfels, TX ', 4], ['lestell1 from San Francisco, CA ', 5], ['lmacdonal from Beverly, MA ', 2], ['Dancingdoll from Seattle,  WA ', 5], ['alyssakate01 from Nantucket, MA ', 1], ['zelda77 from Washington, DC ', 2], ['cleveland from Ohio ', 3], ['lynnekelleher from Bucks County PA ', 5]]"
1322,130,caseykcloud from Northern California,5.0,Sheet-Pan Spaghetti Squash Puttanesca ,4.5,,,,,"[['useppa from Boston ', 5], ['mvpark from Cincinnati, OH ', 2], ['chefcate ', 5], ['hschepp from NYC ', 5], ['mmstrng ', 5], ['f9o8o7d6 from Ivins, UT ', 4], ['djd127 from Quaker Hill, Connecticut  ', 5], ['lorriemengel from Arizona  ', 2], ['lhm ', 3], ['caseykcloud from Northern California  ', 5], ['m_o from Belmont, CA ', 5], ['jmarino33 from Mesa Az ', 5], ['ladylawton from Normal, Illinois ', 4], ['libby_rudo from Yellow Springs, OH ', 5], ['jsbjk from Winnetka, IL ', 3], ['benedetto from NYC ', 5], ['benedetto from NYC ', 1], ['gf4me from New Braunfels, TX ', 4], ['lestell1 from San Francisco, CA ', 5], ['lmacdonal from Beverly, MA ', 2], ['Dancingdoll from Seattle,  WA ', 5], ['alyssakate01 from Nantucket, MA ', 1], ['zelda77 from Washington, DC ', 2], ['cleveland from Ohio ', 3], ['lynnekelleher from Bucks County PA ', 5]]"
1323,130,m_o from Belmont,5.0,Sheet-Pan Spaghetti Squash Puttanesca ,4.5,,,,,"[['useppa from Boston ', 5], ['mvpark from Cincinnati, OH ', 2], ['chefcate ', 5], ['hschepp from NYC ', 5], ['mmstrng ', 5], ['f9o8o7d6 from Ivins, UT ', 4], ['djd127 from Quaker Hill, Connecticut  ', 5], ['lorriemengel from Arizona  ', 2], ['lhm ', 3], ['caseykcloud from Northern California  ', 5], ['m_o from Belmont, CA ', 5], ['jmarino33 from Mesa Az ', 5], ['ladylawton from Normal, Illinois ', 4], ['libby_rudo from Yellow Springs, OH ', 5], ['jsbjk from Winnetka, IL ', 3], ['benedetto from NYC ', 5], ['benedetto from NYC ', 1], ['gf4me from New Braunfels, TX ', 4], ['lestell1 from San Francisco, CA ', 5], ['lmacdonal from Beverly, MA ', 2], ['Dancingdoll from Seattle,  WA ', 5], ['alyssakate01 from Nantucket, MA ', 1], ['zelda77 from Washington, DC ', 2], ['cleveland from Ohio ', 3], ['lynnekelleher from Bucks County PA ', 5]]"
1324,130,jmarino33 from Mesa Az,5.0,Sheet-Pan Spaghetti Squash Puttanesca ,4.5,,,,,"[['useppa from Boston ', 5], ['mvpark from Cincinnati, OH ', 2], ['chefcate ', 5], ['hschepp from NYC ', 5], ['mmstrng ', 5], ['f9o8o7d6 from Ivins, UT ', 4], ['djd127 from Quaker Hill, Connecticut  ', 5], ['lorriemengel from Arizona  ', 2], ['lhm ', 3], ['caseykcloud from Northern California  ', 5], ['m_o from Belmont, CA ', 5], ['jmarino33 from Mesa Az ', 5], ['ladylawton from Normal, Illinois ', 4], ['libby_rudo from Yellow Springs, OH ', 5], ['jsbjk from Winnetka, IL ', 3], ['benedetto from NYC ', 5], ['benedetto from NYC ', 1], ['gf4me from New Braunfels, TX ', 4], ['lestell1 from San Francisco, CA ', 5], ['lmacdonal from Beverly, MA ', 2], ['Dancingdoll from Seattle,  WA ', 5], ['alyssakate01 from Nantucket, MA ', 1], ['zelda77 from Washington, DC ', 2], ['cleveland from Ohio ', 3], ['lynnekelleher from Bucks County PA ', 5]]"
1325,130,ladylawton from Normal,4.0,Sheet-Pan Spaghetti Squash Puttanesca ,4.5,,,,,"[['useppa from Boston ', 5], ['mvpark from Cincinnati, OH ', 2], ['chefcate ', 5], ['hschepp from NYC ', 5], ['mmstrng ', 5], ['f9o8o7d6 from Ivins, UT ', 4], ['djd127 from Quaker Hill, Connecticut  ', 5], ['lorriemengel from Arizona  ', 2], ['lhm ', 3], ['caseykcloud from Northern California  ', 5], ['m_o from Belmont, CA ', 5], ['jmarino33 from Mesa Az ', 5], ['ladylawton from Normal, Illinois ', 4], ['libby_rudo from Yellow Springs, OH ', 5], ['jsbjk from Winnetka, IL ', 3], ['benedetto from NYC ', 5], ['benedetto from NYC ', 1], ['gf4me from New Braunfels, TX ', 4], ['lestell1 from San Francisco, CA ', 5], ['lmacdonal from Beverly, MA ', 2], ['Dancingdoll from Seattle,  WA ', 5], ['alyssakate01 from Nantucket, MA ', 1], ['zelda77 from Washington, DC ', 2], ['cleveland from Ohio ', 3], ['lynnekelleher from Bucks County PA ', 5]]"
1326,130,libby_rudo from Yellow Springs,5.0,Sheet-Pan Spaghetti Squash Puttanesca ,4.5,,,,,"[['useppa from Boston ', 5], ['mvpark from Cincinnati, OH ', 2], ['chefcate ', 5], ['hschepp from NYC ', 5], ['mmstrng ', 5], ['f9o8o7d6 from Ivins, UT ', 4], ['djd127 from Quaker Hill, Connecticut  ', 5], ['lorriemengel from Arizona  ', 2], ['lhm ', 3], ['caseykcloud from Northern California  ', 5], ['m_o from Belmont, CA ', 5], ['jmarino33 from Mesa Az ', 5], ['ladylawton from Normal, Illinois ', 4], ['libby_rudo from Yellow Springs, OH ', 5], ['jsbjk from Winnetka, IL ', 3], ['benedetto from NYC ', 5], ['benedetto from NYC ', 1], ['gf4me from New Braunfels, TX ', 4], ['lestell1 from San Francisco, CA ', 5], ['lmacdonal from Beverly, MA ', 2], ['Dancingdoll from Seattle,  WA ', 5], ['alyssakate01 from Nantucket, MA ', 1], ['zelda77 from Washington, DC ', 2], ['cleveland from Ohio ', 3], ['lynnekelleher from Bucks County PA ', 5]]"
1327,130,jsbjk from Winnetka,3.0,Sheet-Pan Spaghetti Squash Puttanesca ,4.5,,,,,"[['useppa from Boston ', 5], ['mvpark from Cincinnati, OH ', 2], ['chefcate ', 5], ['hschepp from NYC ', 5], ['mmstrng ', 5], ['f9o8o7d6 from Ivins, UT ', 4], ['djd127 from Quaker Hill, Connecticut  ', 5], ['lorriemengel from Arizona  ', 2], ['lhm ', 3], ['caseykcloud from Northern California  ', 5], ['m_o from Belmont, CA ', 5], ['jmarino33 from Mesa Az ', 5], ['ladylawton from Normal, Illinois ', 4], ['libby_rudo from Yellow Springs, OH ', 5], ['jsbjk from Winnetka, IL ', 3], ['benedetto from NYC ', 5], ['benedetto from NYC ', 1], ['gf4me from New Braunfels, TX ', 4], ['lestell1 from San Francisco, CA ', 5], ['lmacdonal from Beverly, MA ', 2], ['Dancingdoll from Seattle,  WA ', 5], ['alyssakate01 from Nantucket, MA ', 1], ['zelda77 from Washington, DC ', 2], ['cleveland from Ohio ', 3], ['lynnekelleher from Bucks County PA ', 5]]"
1328,130,benedetto from NYC,5.0,Sheet-Pan Spaghetti Squash Puttanesca ,4.5,,,,,"[['useppa from Boston ', 5], ['mvpark from Cincinnati, OH ', 2], ['chefcate ', 5], ['hschepp from NYC ', 5], ['mmstrng ', 5], ['f9o8o7d6 from Ivins, UT ', 4], ['djd127 from Quaker Hill, Connecticut  ', 5], ['lorriemengel from Arizona  ', 2], ['lhm ', 3], ['caseykcloud from Northern California  ', 5], ['m_o from Belmont, CA ', 5], ['jmarino33 from Mesa Az ', 5], ['ladylawton from Normal, Illinois ', 4], ['libby_rudo from Yellow Springs, OH ', 5], ['jsbjk from Winnetka, IL ', 3], ['benedetto from NYC ', 5], ['benedetto from NYC ', 1], ['gf4me from New Braunfels, TX ', 4], ['lestell1 from San Francisco, CA ', 5], ['lmacdonal from Beverly, MA ', 2], ['Dancingdoll from Seattle,  WA ', 5], ['alyssakate01 from Nantucket, MA ', 1], ['zelda77 from Washington, DC ', 2], ['cleveland from Ohio ', 3], ['lynnekelleher from Bucks County PA ', 5]]"
1329,130,benedetto from NYC,1.0,Sheet-Pan Spaghetti Squash Puttanesca ,4.5,,,,,"[['useppa from Boston ', 5], ['mvpark from Cincinnati, OH ', 2], ['chefcate ', 5], ['hschepp from NYC ', 5], ['mmstrng ', 5], ['f9o8o7d6 from Ivins, UT ', 4], ['djd127 from Quaker Hill, Connecticut  ', 5], ['lorriemengel from Arizona  ', 2], ['lhm ', 3], ['caseykcloud from Northern California  ', 5], ['m_o from Belmont, CA ', 5], ['jmarino33 from Mesa Az ', 5], ['ladylawton from Normal, Illinois ', 4], ['libby_rudo from Yellow Springs, OH ', 5], ['jsbjk from Winnetka, IL ', 3], ['benedetto from NYC ', 5], ['benedetto from NYC ', 1], ['gf4me from New Braunfels, TX ', 4], ['lestell1 from San Francisco, CA ', 5], ['lmacdonal from Beverly, MA ', 2], ['Dancingdoll from Seattle,  WA ', 5], ['alyssakate01 from Nantucket, MA ', 1], ['zelda77 from Washington, DC ', 2], ['cleveland from Ohio ', 3], ['lynnekelleher from Bucks County PA ', 5]]"
1330,130,gf4me from New Braunfels,4.0,Sheet-Pan Spaghetti Squash Puttanesca ,4.5,,,,,"[['useppa from Boston ', 5], ['mvpark from Cincinnati, OH ', 2], ['chefcate ', 5], ['hschepp from NYC ', 5], ['mmstrng ', 5], ['f9o8o7d6 from Ivins, UT ', 4], ['djd127 from Quaker Hill, Connecticut  ', 5], ['lorriemengel from Arizona  ', 2], ['lhm ', 3], ['caseykcloud from Northern California  ', 5], ['m_o from Belmont, CA ', 5], ['jmarino33 from Mesa Az ', 5], ['ladylawton from Normal, Illinois ', 4], ['libby_rudo from Yellow Springs, OH ', 5], ['jsbjk from Winnetka, IL ', 3], ['benedetto from NYC ', 5], ['benedetto from NYC ', 1], ['gf4me from New Braunfels, TX ', 4], ['lestell1 from San Francisco, CA ', 5], ['lmacdonal from Beverly, MA ', 2], ['Dancingdoll from Seattle,  WA ', 5], ['alyssakate01 from Nantucket, MA ', 1], ['zelda77 from Washington, DC ', 2], ['cleveland from Ohio ', 3], ['lynnekelleher from Bucks County PA ', 5]]"
1331,130,lestell1 from San Francisco,5.0,Sheet-Pan Spaghetti Squash Puttanesca ,4.5,,,,,"[['useppa from Boston ', 5], ['mvpark from Cincinnati, OH ', 2], ['chefcate ', 5], ['hschepp from NYC ', 5], ['mmstrng ', 5], ['f9o8o7d6 from Ivins, UT ', 4], ['djd127 from Quaker Hill, Connecticut  ', 5], ['lorriemengel from Arizona  ', 2], ['lhm ', 3], ['caseykcloud from Northern California  ', 5], ['m_o from Belmont, CA ', 5], ['jmarino33 from Mesa Az ', 5], ['ladylawton from Normal, Illinois ', 4], ['libby_rudo from Yellow Springs, OH ', 5], ['jsbjk from Winnetka, IL ', 3], ['benedetto from NYC ', 5], ['benedetto from NYC ', 1], ['gf4me from New Braunfels, TX ', 4], ['lestell1 from San Francisco, CA ', 5], ['lmacdonal from Beverly, MA ', 2], ['Dancingdoll from Seattle,  WA ', 5], ['alyssakate01 from Nantucket, MA ', 1], ['zelda77 from Washington, DC ', 2], ['cleveland from Ohio ', 3], ['lynnekelleher from Bucks County PA ', 5]]"
1332,130,lmacdonal from Beverly,2.0,Sheet-Pan Spaghetti Squash Puttanesca ,4.5,,,,,"[['useppa from Boston ', 5], ['mvpark from Cincinnati, OH ', 2], ['chefcate ', 5], ['hschepp from NYC ', 5], ['mmstrng ', 5], ['f9o8o7d6 from Ivins, UT ', 4], ['djd127 from Quaker Hill, Connecticut  ', 5], ['lorriemengel from Arizona  ', 2], ['lhm ', 3], ['caseykcloud from Northern California  ', 5], ['m_o from Belmont, CA ', 5], ['jmarino33 from Mesa Az ', 5], ['ladylawton from Normal, Illinois ', 4], ['libby_rudo from Yellow Springs, OH ', 5], ['jsbjk from Winnetka, IL ', 3], ['benedetto from NYC ', 5], ['benedetto from NYC ', 1], ['gf4me from New Braunfels, TX ', 4], ['lestell1 from San Francisco, CA ', 5], ['lmacdonal from Beverly, MA ', 2], ['Dancingdoll from Seattle,  WA ', 5], ['alyssakate01 from Nantucket, MA ', 1], ['zelda77 from Washington, DC ', 2], ['cleveland from Ohio ', 3], ['lynnekelleher from Bucks County PA ', 5]]"
1333,130,Dancingdoll from Seattle,5.0,Sheet-Pan Spaghetti Squash Puttanesca ,4.5,,,,,"[['useppa from Boston ', 5], ['mvpark from Cincinnati, OH ', 2], ['chefcate ', 5], ['hschepp from NYC ', 5], ['mmstrng ', 5], ['f9o8o7d6 from Ivins, UT ', 4], ['djd127 from Quaker Hill, Connecticut  ', 5], ['lorriemengel from Arizona  ', 2], ['lhm ', 3], ['caseykcloud from Northern California  ', 5], ['m_o from Belmont, CA ', 5], ['jmarino33 from Mesa Az ', 5], ['ladylawton from Normal, Illinois ', 4], ['libby_rudo from Yellow Springs, OH ', 5], ['jsbjk from Winnetka, IL ', 3], ['benedetto from NYC ', 5], ['benedetto from NYC ', 1], ['gf4me from New Braunfels, TX ', 4], ['lestell1 from San Francisco, CA ', 5], ['lmacdonal from Beverly, MA ', 2], ['Dancingdoll from Seattle,  WA ', 5], ['alyssakate01 from Nantucket, MA ', 1], ['zelda77 from Washington, DC ', 2], ['cleveland from Ohio ', 3], ['lynnekelleher from Bucks County PA ', 5]]"
1334,131,sitagaki,5.0,Spiced Chickpeas and Greens Frittata ,4.5,763.0,847.0,53.0,28.0,"[['sitagaki ', 5], ['joannearno from Winnipeg,Canada ', 5], ['sundaycook1 from San Francisco, Ca ', 4]]"
